1521091437.867458,0
1521091437.901289,0
1521091437.924121,0
1521091437.942262,0
1521091437.961581,0
1521091437.980837,0
1521091437.999786,0
1521091438.018235,0
1521091438.037352,0
1521091438.057167,0
1521091438.076498,0
1521091438.095876,0
1521091438.114610,0
1521091438.132891,0
1521091438.155043,0
1521091438.173429,0
1521091438.192225,0
1521091438.211393,0
1521091438.230947,0
1521091438.250512,0
1521091438.273056,0
1521091438.293310,0
1521091438.312533,0
1521091438.332264,0
1521091438.385373,0
1521091438.404566,0
1521091438.425203,0
1521091438.445160,0
1521091438.465120,0
1521091438.484162,0
1521091438.503629,0
1521091438.525122,0
1521091438.545038,0
1521091438.564386,0
1521091438.583524,0
1521091438.618145,0
1521091438.637849,0
1521091438.657787,0
1521091438.676564,0
1521091438.696562,0
1521091438.716750,0
1521091438.735769,0
1521091438.755006,0
1521091438.774987,0
1521091438.794930,0
1521091438.812970,0
1521091438.834980,0
1521091438.859130,0
1521091438.882824,0
1521091438.902453,0
1521091438.923973,0
1521091438.943384,0
1521091438.962445,0
1521091438.983972,0
1521091439.017879,0
1521091439.038565,0
1521091439.057916,0
1521091439.083198,0
1521091439.137286,0
1521091439.158264,0
1521091439.177735,0
1521091439.222408,0
1521091439.243603,0
1521091439.263903,0
1521091439.297787,0
1521091439.320910,0
1521091439.340109,0
1521091439.359306,0
1521091439.379435,0
1521091439.399947,0
1521091439.421784,0
1521091439.442081,0
1521091439.463202,0
1521091439.489724,0
1521091439.509819,0
1521091439.530375,0
1521091439.550762,0
1521091439.570656,0
1521091439.591254,0
1521091439.611580,0
1521091439.632667,0
1521091439.652266,0
1521091439.675513,0
1521091439.733319,0
1521091439.753146,0
1521091439.784223,0
1521091439.803844,0
1521091439.825015,0
1521091439.846712,0
1521091439.867472,0
1521091439.888873,0
1521091439.907966,0
1521091439.926812,0
1521091439.946277,0
1521091439.988264,0
1521091440.009738,0
1521091440.029514,0
1521091440.050548,0
1521091440.070913,0
1521091440.091999,0
1521091440.141385,0
1521091440.173657,0
1521091440.201105,0
1521091440.226258,0
1521091440.244772,0
1521091440.263718,0
1521091440.285272,0
1521091440.307007,0
1521091440.326148,0
1521091440.344682,0
1521091440.364557,0
1521091440.385392,0
1521091440.404229,0
1521091440.422782,0
1521091440.443161,0
1521091440.462511,0
1521091440.483273,0
1521091440.504852,0
1521091440.533301,0
1521091440.558717,0
1521091440.579663,0
1521091440.598748,0
1521091440.620182,0
1521091440.640451,0
1521091440.662952,0
1521091440.684551,0
1521091440.704904,0
1521091440.727142,0
1521091440.747369,0
1521091440.791884,0
1521091440.812937,0
1521091440.833377,0
1521091440.854028,0
1521091440.875958,0
1521091440.896968,0
1521091440.916954,0
1521091440.936704,0
1521091440.958038,0
1521091440.977823,0
1521091440.998355,0
1521091441.018816,0
1521091441.040131,0
1521091441.060625,0
1521091441.082018,0
1521091441.101342,0
1521091441.121343,0
1521091441.142471,0
1521091441.162899,0
1521091441.185119,0
1521091441.206425,0
1521091441.227311,0
1521091441.247158,0
1521091441.267888,0
1521091441.287444,0
1521091441.308806,0
1521091441.334225,0
1521091441.354414,0
1521091441.376930,0
1521091441.397963,0
1521091441.417813,0
1521091441.439021,0
1521091441.478715,0
1521091441.499688,0
1521091441.519771,0
1521091441.540447,0
1521091441.563433,0
1521091441.584132,0
1521091441.604978,0
1521091441.624844,0
1521091441.644857,0
1521091441.666479,0
1521091441.686762,0
1521091441.707865,0
1521091441.728391,0
1521091441.748835,0
1521091441.769844,0
1521091441.791247,0
1521091441.812000,0
1521091441.831440,0
1521091441.852560,0
1521091441.875930,0
1521091441.895497,0
1521091441.917995,0
1521091441.941442,0
1521091441.960425,0
1521091441.981809,0
1521091442.002404,0
1521091442.022203,0
1521091442.042445,0
1521091442.061494,0
1521091442.082515,0
1521091442.101383,0
1521091442.122988,0
1521091442.143744,0
1521091442.164627,0
1521091442.216649,0
1521091442.237820,0
1521091442.258344,0
1521091442.278645,0
1521091442.298734,0
1521091442.320421,0
1521091442.340313,0
1521091442.360901,0
1521091442.380903,0
1521091442.403124,0
1521091442.423797,0
1521091442.445142,0
1521091442.466643,0
1521091442.487091,0
1521091442.507817,0
1521091442.528127,0
1521091442.548678,0
1521091442.568768,0
1521091442.590486,0
1521091442.610388,0
1521091442.631172,0
1521091442.651798,0
1521091442.672929,0
1521091442.693658,0
1521091442.714995,0
1521091442.735312,0
1521091442.757389,0
1521091442.779272,0
1521091442.799907,0
1521091442.820604,0
1521091442.842489,0
1521091442.862571,0
1521091442.882464,0
1521091442.902631,0
1521091442.923853,0
1521091442.944926,0
1521091442.965688,0
1521091442.986121,0
1521091443.009759,0
1521091443.030538,0
1521091443.051328,0
1521091443.071448,0
1521091443.092813,0
1521091443.119927,0
1521091443.144417,0
1521091443.166424,0
1521091443.186957,0
1521091443.208957,0
1521091443.229357,0
1521091443.250386,0
1521091443.272331,0
1521091443.295341,0
1521091443.314812,0
1521091443.335121,0
1521091443.361936,0
1521091443.387565,0
1521091443.409771,0
1521091443.429882,0
1521091443.451132,0
1521091443.471866,0
1521091443.493846,0
1521091443.515216,0
1521091443.535708,0
1521091443.558083,0
1521091443.579134,0
1521091443.600251,0
1521091443.620566,0
1521091443.643089,0
1521091443.667654,0
1521091443.688877,0
1521091443.709648,0
1521091443.730973,0
1521091443.751827,0
1521091443.773817,0
