1521091909.591028,0
1521091909.617589,0
1521091909.639770,0
1521091909.658779,0
1521091909.678082,0
1521091909.724875,0
1521091909.743452,0
1521091909.762955,0
1521091909.826937,0
1521091909.845835,0
1521091909.865321,0
1521091909.883962,0
1521091909.903479,0
1521091909.922222,0
1521091909.943163,0
1521091909.962515,0
1521091909.983918,0
1521091910.007451,0
1521091910.026273,0
1521091910.044423,0
1521091910.063262,0
1521091910.083102,0
1521091910.101381,0
1521091910.119588,0
1521091910.138290,0
1521091910.157668,0
1521091910.176439,0
1521091910.195981,0
1521091910.216920,0
1521091910.260125,0
1521091910.279608,0
1521091910.298092,0
1521091910.316389,0
1521091910.336570,0
1521091910.355694,0
1521091910.375044,0
1521091910.394644,0
1521091910.412943,0
1521091910.432026,0
1521091910.451924,0
1521091910.471108,0
1521091910.492519,0
1521091910.511432,0
1521091910.530779,0
1521091910.549139,0
1521091910.568368,0
1521091910.592653,0
1521091910.613273,0
1521091910.632146,0
1521091910.651178,0
1521091910.669456,0
1521091910.688846,0
1521091910.709543,0
1521091910.729476,0
1521091910.749877,0
1521091910.769692,0
1521091910.789641,0
1521091910.811701,0
1521091910.831875,0
1521091910.851515,0
1521091910.871327,0
1521091910.892481,0
1521091910.912058,0
1521091910.931892,0
1521091910.952920,0
1521091910.973454,0
1521091910.994072,0
1521091911.014639,0
1521091911.034359,0
1521091911.054603,0
1521091911.075724,0
1521091911.096438,0
1521091911.115893,0
1521091911.134599,0
1521091911.155122,0
1521091911.176797,0
1521091911.196993,0
1521091911.215951,0
1521091911.237403,0
1521091911.259578,0
1521091911.278918,0
1521091911.297389,0
1521091911.318310,0
1521091911.337656,0
1521091911.357056,0
1521091911.377341,0
1521091911.397576,0
1521091911.417042,0
1521091911.435705,0
1521091911.455033,0
1521091911.474823,0
1521091911.494709,0
1521091911.538899,0
1521091911.573715,0
1521091911.619363,0
1521091911.639568,0
1521091911.660503,0
1521091911.679897,0
1521091911.698569,0
1521091911.719363,0
1521091911.738149,0
1521091911.757162,0
1521091911.778521,0
1521091911.798395,0
1521091911.818145,0
1521091911.837849,0
1521091911.859383,0
1521091911.879466,0
1521091911.899463,0
1521091911.919452,0
1521091911.939227,0
1521091911.962129,0
1521091911.981441,0
1521091912.002001,0
1521091912.021973,0
1521091912.042499,0
1521091912.061856,0
1521091912.081939,0
1521091912.100961,0
1521091912.121411,0
1521091912.141712,0
1521091912.162575,0
1521091912.182823,0
1521091912.203046,0
1521091912.222301,0
1521091912.242381,0
1521091912.261526,0
1521091912.282375,0
1521091912.301311,0
1521091912.321496,0
1521091912.341809,0
1521091912.362455,0
1521091912.382442,0
1521091912.401961,0
1521091912.422255,0
1521091912.441887,0
1521091912.463217,0
1521091912.482557,0
1521091912.502633,0
1521091912.521625,0
1521091912.540676,0
1521091912.560331,0
1521091912.581251,0
1521091912.627737,0
1521091912.678990,0
1521091912.699744,0
1521091912.722822,0
1521091912.745542,0
1521091912.765518,0
1521091912.784641,0
1521091912.804117,0
1521091912.823546,0
1521091912.844577,0
1521091912.864858,0
1521091912.883310,0
1521091912.902545,0
1521091912.921974,0
1521091912.941570,0
1521091912.961599,0
1521091912.981122,0
1521091913.002360,0
1521091913.049402,0
1521091913.068587,0
1521091913.087736,0
1521091913.108517,0
1521091913.129125,0
1521091913.150564,0
1521091913.170015,0
1521091913.191230,0
1521091913.211090,0
1521091913.230515,0
1521091913.249714,0
1521091913.269714,0
1521091913.289891,0
