1521088486.858583,0
1521088486.905325,0
1521088486.923649,0
1521088486.943381,0
1521088486.962368,0
1521088486.983748,0
1521088487.002871,0
1521088487.021018,0
1521088487.041576,0
1521088487.061953,0
1521088487.081714,0
1521088487.101048,0
1521088487.119670,0
1521088487.138754,0
1521088487.158128,0
1521088487.177793,0
1521088487.196340,0
1521088487.214413,0
1521088487.233020,0
1521088487.252691,0
1521088487.273164,0
1521088487.292926,0
1521088487.312620,0
1521088487.331498,0
1521088487.352191,0
1521088487.385737,0
1521088487.405396,0
1521088487.424220,0
1521088487.444493,0
1521088487.463576,0
1521088487.483335,0
1521088487.501358,0
1521088487.521699,0
1521088487.541805,0
1521088487.561298,0
1521088487.579636,0
1521088487.600214,0
1521088487.618957,0
1521088487.639245,0
1521088487.659045,0
1521088487.678790,0
1521088487.697010,0
1521088487.715160,0
1521088487.734389,0
1521088487.755790,0
1521088487.774267,0
1521088487.795281,0
1521088487.813428,0
1521088487.833816,0
1521088487.852376,0
1521088487.875120,0
1521088487.894962,0
1521088487.915097,0
1521088487.933995,0
1521088487.954601,0
1521088487.974327,0
1521088487.994100,0
1521088488.013327,0
1521088488.032388,0
1521088488.051860,0
1521088488.072607,0
1521088488.091926,0
1521088488.111943,0
1521088488.133034,0
1521088488.152040,0
1521088488.170846,0
1521088488.189944,0
1521088488.209070,0
1521088488.239481,0
1521088488.287720,0
1521088488.323625,0
1521088488.349792,0
1521088488.368320,0
1521088488.390096,0
1521088488.410201,0
1521088488.430929,0
1521088488.449806,0
1521088488.471040,0
1521088488.506708,0
1521088488.525454,0
1521088488.544276,0
1521088488.563830,0
1521088488.611370,0
1521088488.630915,0
1521088488.650996,0
1521088488.670624,0
1521088488.690024,0
1521088488.711282,0
1521088488.732338,0
1521088488.751164,0
1521088488.770689,0
1521088488.800183,0
1521088488.819420,0
1521088488.840190,0
1521088488.864360,0
1521088488.884445,0
1521088488.904585,0
1521088488.925719,0
1521088488.944512,0
1521088488.964099,0
1521088488.984192,0
1521088489.008773,0
1521088489.029295,0
1521088489.049374,0
1521088489.068858,0
1521088489.088509,0
1521088489.109092,0
1521088489.128368,0
1521088489.147390,0
1521088489.166088,0
1521088489.185574,0
1521088489.205285,0
1521088489.225893,0
1521088489.245046,0
1521088489.265186,0
1521088489.287798,0
1521088489.307006,0
1521088489.327281,0
1521088489.347430,0
1521088489.366877,0
1521088489.385474,0
1521088489.405936,0
1521088489.425509,0
1521088489.446222,0
1521088489.466304,0
1521088489.519418,0
1521088489.539826,0
1521088489.559293,0
1521088489.580624,0
1521088489.599815,0
1521088489.625873,0
1521088489.650157,0
1521088489.669704,0
1521088489.691639,0
1521088489.712630,0
1521088489.731896,0
1521088489.752299,0
1521088489.772285,0
1521088489.796317,0
1521088489.820048,0
1521088489.842048,0
1521088489.862724,0
1521088489.883988,0
1521088489.903050,1
1521088489.922604,0
1521088489.943699,0
1521088489.962589,0
1521088489.981569,0
1521088490.001212,0
1521088490.021809,0
1521088490.041048,0
1521088490.061789,0
1521088490.080724,0
1521088490.102232,0
1521088490.121306,0
1521088490.140846,0
1521088490.161319,0
1521088490.180761,0
1521088490.230799,0
1521088490.249868,0
1521088490.269601,0
1521088490.288631,0
1521088490.308859,0
1521088490.329758,0
1521088490.349052,0
1521088490.368445,0
1521088490.393746,0
1521088490.414064,0
1521088490.433774,0
1521088490.454596,0
1521088490.474276,0
1521088490.494899,1
1521088490.515613,0
1521088490.537537,0
1521088490.557938,0
1521088490.579758,0
1521088490.598919,0
1521088490.619746,0
1521088490.640150,0
1521088490.661185,0
1521088490.679954,0
1521088490.699801,0
1521088490.731000,1
1521088490.778815,13
1521088490.803084,16
1521088490.824791,19
1521088490.844940,21
1521088490.866001,24
1521088490.895482,26
1521088490.918699,28
1521088490.938309,29
1521088490.957980,29
1521088490.979028,29
1521088491.001520,30
1521088491.021101,30
1521088491.049777,30
1521088491.068604,30
1521088491.088165,30
1521088491.109852,31
1521088491.129736,30
1521088491.149159,31
1521088491.168076,31
1521088491.188011,32
1521088491.208261,32
